Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2024-10-14,A Trip to the Moon,1902,https://boxd.it/7xKAKp,4,,"Totalmente alucinante que <i>Le Voyage dans la Lune<i> se haya filmado hace 122 años. <i>Georges Méliès<i>, fucking genius.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-10-11
2024-10-15,The Haunted Castle,1896,https://boxd.it/7yji0j,3,,"Considerada la primera película de terror de la historia del cine, <i>Georges Méliès<i> utiliza en <i>Le manoir du diable<i> ciertos artilugios mágicos y efectos especiales que iría puliendo con el correr de los años, junto a presupuestos más elevados, hasta llegar a obras cinematográficas de calidad superlativa como, por ejemplo, <a href=""https://boxd.it/7xKAKp""><i>Le Voyage dans la Lune<i></a>. Vampiros, fantasmas, objetos que aparecen y desaparecen. Todo un castillo embrujado.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-10-14
2024-10-16,A True Gentleman,2024,https://boxd.it/7yO9dZ,2.5,,"<i>Tam Bir Centilmen<i> se desarrolla y culmina mucho mejor de lo que comienza, a medida que decide dejar un poco de lado todos los clichés propios de las comedias románticas para ahondar más en las secuelas de los dramas de la infancia. Pero, si tenés a <i>Çağatay Ulusoy<i> como galán principal y a la palabra <i>gentleman<i> en el título de tu película, lo deberías exprimir al máximo para no quedar en el medio de una rom-com y una erótica sin riesgos.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-10-15
2024-10-17,Reality+,2014,https://boxd.it/7zhI7F,4.5,,"<i>Coralie Fargeat<i> nos lleva a un viaje de dualidades estéticas a través de <i>Reality+<i>, anticipándose diez años a su obra cumbre, <i>The Substance<i>, pero con una claridad conceptual tecnológica que ya vislumbraba éxito y provocación.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/w3WcO"">2014-2015 Ranked</a>",,2024-10-16
2024-10-18,Revenge,2017,https://boxd.it/7zIsHB,4,,"<blockquote>“Women always have to put up a fucking fight.”<blockquote>

<i>Jen<i>, reina absoluta, la rompiste toda, pero los otros tres machirulos eran tonto, retonto y recontra retonto, de los que son guapos en grupo pero solitos no se la bancan.

<a href=""https://boxd.it/w3Wgw"">2016-2017 Ranked</a>",,2024-10-17
2024-10-19,Whiplash,2014,https://boxd.it/7A9ImX,5,Yes,"<blockquote>“There are no two words in the English language more harmful than <i>'good job'<i>.”<blockquote>

La supremacía de <i>Whiplash<i> es poder contar una historia completamente adulta, de ¿crecimiento? personal, sin perder las vibras adolescentes/universitarias que traía <i>Miles Teller<i> en sus espaldas hasta ese momento. Pero es, sin dudas, <i>J. K. Simmons<i> quien le da el toque distintivo de excelencia actoral a esta película que no deja indiferente a ningún espectador y que, aunque parezca ayer la fecha de su estreno, ya está cumpliendo diez maravillosos años de <i>good job<i>.

<a href=""https://boxd.it/zpr62"">r/Letterboxd Film Club Challenge 120 - Film Raffle</a>

<a href=""https://boxd.it/7EilXb"">Whiplash 2013</a> | <a href=""https://boxd.it/7A9ImX"">Whiplash 2014</a>

<a href=""https://boxd.it/wNxge"">r/Letterboxd Film Raffle - Film Club</a> | <a href=""https://boxd.it/w3WcO"">2014-2015 Ranked</a>","lbfcc-filmraffle, r-letterboxd, lbfilmclub",2024-10-18
2024-10-20,Take me Home,2012,https://boxd.it/7AIus3,4,,"¡Adopta, no compres! 🐾

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/w3W5S"">2012-2013 Ranked</a>",,2024-10-19
2024-10-21,Monster,2018,https://boxd.it/7BjALf,3,,"<blockquote>“Everything I do here is processed through a lens of guilty vs guilty. It's lose-lose.”<blockquote>

Es imposible ver o analizar <i>Monster<i> sin compararla con <i>When They See Us<i> por las similitudes en su trama, concepción e injusticias atemporales. Pero es, justamente, la ambigüedad de la verdad con la que juega la primera lo que le quita la empatía, sensibilidad y nudo en la garganta que hace brillar a la segunda.

<a href=""https://boxd.it/w3Wx8"">2018-2019 Ranked</a>",,2024-10-20
2024-10-22,Woman of the Hour,2023,https://boxd.it/7BToVf,4,,"No, si yo tengo una suerte. Justo hace unas semanas vi el episodio documental de <i>People Magazine Investigates: Surviving a Serial Killer<i> centrado en <i>Rodney Alcala<i> en <i>Discovery ID<i> sin saber que en poco tiempo se estrenaba esta película ficcionada. Todo el spoiler del mundo me comí, aunque eso no quita que la historia siga siendo fascinante. Chapeau, <i>Anna Kendrick<i>.

<a href=""https://boxd.it/reoFO"">2023 Ranked</a>",,2024-10-21
2024-10-23,Love at Second Sight,2019,https://boxd.it/7CqfqN,4,,"<blockquote>“T’aimer aura été la plus belle chose qui me soit arrivée.”<blockquote>

El amor desinteresado que encontramos en los pequeños detalles extraordinarios de la vida, esos que la rutina y el paso del tiempo tienden a querer convertirlos en ordinarios y cotidianos, despojándolos de belleza e importancia. Tantos sentimientos bonitos que no deberíamos descubrir cuando los perdemos, sino cuando nacen y crecen dentro nuestro. Un poquito de todo eso va <i>Mon inconnue<i>, mezclando fluida y armónicamente los matices del humor, el drama y el romanticismo que buscamos empedernidamente en este tipo de películas. Hermosa.

<a href=""https://boxd.it/w3Wx8"">2018-2019 Ranked</a>",,2024-10-22
2024-10-24,Her,2013,https://boxd.it/7CRL0r,5,Yes,"<blockquote>“But, you know, that's also the hard part. Growing without growing apart. Or changing without it scaring the other person.”<blockquote>

Lo que hace una década parecía un futuro estéticamente distópico, hoy es más tangible que nunca y, aún así, <i>Her<i> no pierde su magia. Porque esta maravilla creada por <i>Spike Jonze<i>, que supera los límites de los avances de la inteligencia artificial, es una hermosa historia atemporal sobre la soledad y la importancia de las conexiones humanas significativas, ya sean en persona o a través de una pantalla, sobre sentir y volver a sentir en una sociedad cada vez más ensimismada.

Te interpela o no. Y si lo logra, como en mi caso, es un reconfortante abrazo al alma.

Recomendación de <a href=""https://boxd.it/7Jfbx"">@horrorhobbit</a> para <a href=""https://boxd.it/zpyHk"">r/Letterboxd Film Raffle #101</a>.

<a href=""https://boxd.it/wNxge"">r/Letterboxd Film Raffle - Film Club</a> | <a href=""https://boxd.it/w3W5S"">2012-2013 Ranked</a>","r-letterboxd, lbfilmraffle",2024-10-23
2024-10-26,It Ends with Us,2024,https://boxd.it/7DLmT9,4,,"<blockquote>“If you ever find yourself in the position to love somebody again, just fall in love with me.”<blockquote>

Che, qué onda, por qué tanto hate a esta película? La vi con cero expectativas, debido a la gran cantidad de malas reseñas, y me encantó. Disfruté del romanticismo, de la hermosísima fotografía de Boston, de los fabulosos looks de <i>Serena<i>, digo <i>Blake Lively<i>, y, principalmente, del pasado entre <i>Lily<i> y <i>Atlas<i>, pero sufrí con cada etapa de su relación con <i>Ryle<i>, quien mostraba reiteradas 🚩 red flags 🚩 desde el principio, aún cuando parecía un encantador príncipe azul. Obtuve todo lo que le puedo pedir a este género cinematográfico. Y encima suena <i>Nothing's Gonna Hurt You Baby<i>, de <i>Cigarettes After Sex<i>, por dos minutos. Win-win.

Hagan ya una serie con <i>Isabela Ferrer<i> y <i>Alex Neustaedter<i> de protagonistas que tienen más química que cualquiera de las otras parejas.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-10-25
2024-10-27,Whiplash,2013,https://boxd.it/7EilXb,4,,"<blockquote>""Are you gonna be on my fucking time?""<blockquote>

<i>Whiplash<i>, el cortometraje que le dio vida a la perfección hecha <a href=""https://boxd.it/7A9ImX"">película</a>, demuestra que <i>J. K. Simmons<i> no necesita casi dos horas, sino sólo dieciocho minutos, para convertirse en uno de los grandísimos hijos de perra de la historia del cine.

<a href=""https://boxd.it/7EilXb"">Whiplash 2013</a> | <a href=""https://boxd.it/7A9ImX"">Whiplash 2014</a>

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/w3W5S"">2012-2013 Ranked</a>",,2024-10-26
2024-10-28,The Doll's Revenge,1907,https://boxd.it/7ESBot,3,,"﻿No puedo dejar de pensar en lo mucho que se nota que el chico muerto es un muñeco.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-10-27
2024-10-28,Electrocuting an Elephant,1903,https://boxd.it/7EUiZ5,0.5,,"¿Por qué mejor no se electrocutan las pelotas, manga de basuras?

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/z4XUQ"">Documentaries</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-10-24
2024-10-29,22 July,2018,https://boxd.it/7FuUuB,4.5,,"<blockquote>""There isn't one single person who will agree to defend your actions.""<blockquote>

Mientras que <a href=""https://boxd.it/6W4937""><i>Utøya 22. juli<i></a> nos transporta magistralmente en tiempo real a la masacre en la isla noruega, <i>22 July<i> decide abordar un panorama más completo que va desde la planificación y ejecución de ambos ataques hasta las atroces secuelas que deberán afrontar de por vida no sólo los sobrevivientes, sino toda una sociedad ensangrentada por la discrminación cultural y el fanatismo desmedido. Y aunque, tal vez, se deje de lado un poco de sentimentalismo en pos de añadir veracidad, no pierde nada de empatía ni crudeza en sus más de dos horas de duración.

Otra gran actuación, como ya nos tiene acostumbrados, de <i>Anders Danielsen Lie<i>, a quien conocemos de las altamente recomendadas <i>Verdens verste menneske<i>, <i>Oslo, 31. august<i> y <i>Reprise<i>; pero el que realmente brilla es el joven <i>Jonas Strand Gravli<i> interpretando la faceta más triste de este repudiable caso real.

<a href=""https://boxd.it/7FuUuB"">22 July</a> | <a href=""https://boxd.it/6W4937"">Utøya 22. juli</a>

<a href=""https://boxd.it/w3Wx8"">2018-2019 Ranked</a>",,2024-10-28
2024-10-30,Old,2021,https://boxd.it/7FYEKj,4,,"<blockquote>“Well, whatever it was, I'm not mad anymore.”<blockquote>

<i>Old<i> es, sin ninguna duda, mi película favorita del <i>Shyamalan<i> post <i>The Sixth Sense<i> por el simple hecho de que me maravilla como una trama mundana sobre la vejez y la fugacidad de los tiempos bonitos de la vida resulta ficcionada, con los ya conocidos artilugios sobrenaturales del director, en la búsqueda de un debate moral y ético más que interesante y necesario sobre la inmediatez de la salud humana. Alcanzaría la perfección si las actuaciones, ninguna memorable y con falta de matices -perdón <i>Gael<i>, igual te sigo amando-, hubiesen acompañado todos los sentimientos y cuestionamientos que me nacían a medida que <i>Old<i> envejecía en su idea.

<a href=""https://boxd.it/tuer8"">2021 Ranked</a>",,2024-10-29
2024-10-31,Inventing the Abbotts,1997,https://boxd.it/7GsHwJ,3.5,,"<blockquote>“There's different kinds of love. Some people you love no matter what. And others you love if the situation is right. To me, the best kind of love is the 'no matter what' kind.”<blockquote>

Elencazo para un drama que arranca como una comedia romántica llena de vibras noventosas, pero que termina dando muchas vueltas trágicas para llegar a un destino no tan acorde a lo que la trama prometía. Para verla sin demasiadas pretensiones y disfrutar de la juventud de varios actores hoy consagrados, como <i>Billy Crudup<i> que es un fuego aquí.

<a href=""https://boxd.it/tuacI"">90s Ranked</a>",,2024-10-30
2024-11-01,A quien dices amar,2019,https://boxd.it/7GXJjp,3.5,Yes,"<blockquote>“¿Por qué tú destruyes a quien dices amar?”<blockquote>

Mismos creadores y búsqueda conceptual de <a href=""https://boxd.it/7osmrh""><i>Lo de aquella noche<i></a> que, aún con diálogos mejor construidos, no alcanza el impacto visual conseguido por la joven pareja. Destaca en su juego de reflejos constantes para contrarrestar, al mismo tiempo que une, el pasado con la ilusión del hubiera.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/z4XPc"">Cortometrajes en español</a> | <a href=""https://boxd.it/w3Wx8"">2018-2019 Ranked</a>",,2024-10-31
